image_id,file_path,SMILES
2008285789_3_chem,real/JPO/2008285789_3_chem.png,CC1=CC=C(OC2=CC=CC(C)=C2)C=C1
2008222580_134_chem,real/JPO/2008222580_134_chem.png,COC(=O)C(C)C(=O)C1=CC=CC(OC)=C1
2008214599_10_chem,real/JPO/2008214599_10_chem.png,COC1=CC=C(/C=N\C2=CC=C(OC)C=C2)C=C1
2008242081_17_chem,real/JPO/2008242081_17_chem.png,CCOP(=O)(OCC)C(=S)SC1=C(O)C=CC=C1
2008189554_37_chem,real/JPO/2008189554_37_chem.png,N=C(N)NCCCCNC(=O)/C=C/C1=CC2=C(C=C1)OC(C1=CC=C(O)C=C1)C2C(=O)NCCCCNC(=N)N
2008279331_3_chem,real/JPO/2008279331_3_chem.png,CN1SC=CC1=O
2008013527_79_chem,real/JPO/2008013527_79_chem.png,CC(=O)N1CCOC(C2=CC=C(NC3=N/C4=C(SC=C4)/C(NC4CC4)=N\3)C=C2)C1
2008024698_10_chem,real/JPO/2008024698_10_chem.png,C1=CC=C(C2=CC3=C(C=C2)N(C2=CC(N4N=C(C5=CC=CC=C5)C=C4C4=CC=CC=C4)=CC=C2)C2=C3C=C(C3=CC=CC=C3)C=C2)C=C1
2008266294_218_chem,real/JPO/2008266294_218_chem.png,FC(F)(F)OC1=CC=C(NC2=NN=C(C3=C(SCC4=CC=NC5=C4C=CC=C5)C=CS3)O2)C=C1
2008225485_44_chem,real/JPO/2008225485_44_chem.png,O=C1C2=C(C=CC=C2)C(=O)C2=C1/C=C/C1=C\2NC2=CC=C3C4=C(C=CC=C4)C(=O)C4=C3/C2=C1\C=C\4
2008050342_19_chem,real/JPO/2008050342_19_chem.png,NCC1CC2C=CC1C2
2008247887_263_chem,real/JPO/2008247887_263_chem.png,CCN(C)C1=CC2=C(C=C1)/C=C\C=C/2
2008184403_8_chem,real/JPO/2008184403_8_chem.png,O=C(NC1=CC=C(Cl)C(Cl)=C1)N/C1=C2\CCC\C2=N\C2=C1CCCC2
2008001855_22_chem,real/JPO/2008001855_22_chem.png,CCOP(=O)(CC1=C2C=CC=CC2=CC=C1)OCC
2008214335_5_chem,real/JPO/2008214335_5_chem.png,COC1=C(CC2=C(C)C=C(O)C=C2O)C(C)=CC(O)=C1
2008169374_22_chem,real/JPO/2008169374_22_chem.png,NC1=C(S(=O)(=O)O)C=C(/N=N\C2=CC=C(S(=O)(=O)O)C=C2)C=C1
2008222648_93_chem,real/JPO/2008222648_93_chem.png,COC1=CC=C(C2=NNC(=O)CC2C)C=C1
2008088177_7_chem,real/JPO/2008088177_7_chem.png,O=C1C=CC(=O)N1CC1=CC=C(C2(C(F)(F)F)N=N2)C=C1
2008222607_5_chem,real/JPO/2008222607_5_chem.png,CCCC1=CC=C(CCC)/C2=C/C3=C(C4=CC=CC=C4)C4=CC5=C(CCC)C=CC(CCC)=C5C=C4C(C4=CC=CC=C4)=C3/C=C\12
2008116961_18_chem,real/JPO/2008116961_18_chem.png,COCN(COC)C1=NC(N(COC)COC)=NC(N(COC)COC)=N1
2008206514_28_chem,real/JPO/2008206514_28_chem.png,CCCCC1=CC=C(C(=O)C2=NC=CC3=CC=CC=C32)C=C1
2008058707_41_chem,real/JPO/2008058707_41_chem.png,COCN(COC)C1=NC(N(COC)COC)=NC(N(COC)COC)=N1
2008074751_10_chem,real/JPO/2008074751_10_chem.png,N#CC1=CC=CC(C2=CC(N3CCN(C4=CC=NC=C4)CC3)=NC=N2)=C1
2008152203_25_chem,real/JPO/2008152203_25_chem.png,OCN(CO)C1=NC(NC23CC4CC(CC(C4)C2)C3)=NC(N(CO)CO)=N1
2008106016_106_chem,real/JPO/2008106016_106_chem.png,CC1=CC=C(C)C=C1
2008013527_194_chem,real/JPO/2008013527_194_chem.png,C1=CC2=C(S1)/C(NC1CC1)=N\C(NC1=CC=C(C3CCNCC3)C=C1)=N/2
2008189925_39_chem,real/JPO/2008189925_39_chem.png,CCC1=CC(C(O)(C2=CC(CC)=C(N)C(CC)=C2)C2=C(Cl)C=CC=C2Cl)=CC(CC)=C1N
2008088176_40_chem,real/JPO/2008088176_40_chem.png,CC1CCCCC1
2008174758_51_chem,real/JPO/2008174758_51_chem.png,CCC1CO1
2008255024_106_chem,real/JPO/2008255024_106_chem.png,COC(=O)C(C)(C)CC(=O)C1=CC=C(C2=NC=C(N)C=C2)C=C1
2008260691_49_chem,real/JPO/2008260691_49_chem.png,CC(=O)NCC1=CC=C(C2=NOC(C3=CC(Cl)=CC(Cl)=C3)(C(F)(F)F)C2)C=C1
2008115166_103_chem,real/JPO/2008115166_103_chem.png,CONC(=O)C1=NC=C(C(C2=CC(F)=CC=C2F)S(=O)(=O)C2=CC=C(F)C=C2)C(C)=C1
2008019241_114_chem,real/JPO/2008019241_114_chem.png,CN1C=CN=C1CO/N=C(/C(=O)NC1=NC=C(F)S1)C1=CC=C(S(=O)(=O)C2CC2)C=C1
2008019277_21_chem,real/JPO/2008019277_21_chem.png,COC(=O)C1=C(NC2=CC=C(OC(F)(F)F)C=C2C)/C(F)=C2/N=CN/C2=C\1
2008106016_89_chem,real/JPO/2008106016_89_chem.png,C=CCOC(=O)C1CC=CCC1C(=O)OCC=C
2008056902_6_chem,real/JPO/2008056902_6_chem.png,CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1
2008247907_202_chem,real/JPO/2008247907_202_chem.png,OCCCN1C=CC2=C1/C(NC1=CC=C(OC3=CC=CC(C(F)(F)F)=C3)C(Cl)=C1)=N\C=N/2
2008088167_469_chem,real/JPO/2008088167_469_chem.png,C=CC(=O)OCCOC(=O)C1=CC=C(C(=O)OCCOC(=O)C(=C)C)C=C1C(=O)OCC(O)COC1=CC=C(C(C)(C)C2=CC=C(OCC3CO3)C=C2)C=C1
2008163184_36_chem,real/JPO/2008163184_36_chem.png,CCC1=C2/C=C3\N=C(/C=C4\N/C(=C\C5=N/C(=N\C(=C1C)N2)C(CC)=C5C)C(CC)=C4C)C(CC)=C3C
2008291018_1396_chem,real/JPO/2008291018_1396_chem.png,CCOC(=O)CC1OC(C2C=CC=C(OC)C2Cl)C2=CC(C)=CC=C2NC1=S
2008106016_33_chem,real/JPO/2008106016_33_chem.png,CC1CCC(C)CC1
2008101010_34_chem,real/JPO/2008101010_34_chem.png,CC1=C(C(=O)O)C=C2OC(=O)C=C(C3=CC=C(F)C=C3)C2=C1
2008230977_28_chem,real/JPO/2008230977_28_chem.png,COC1=C(OC)C=C2C(=C1)CN(C)C1=C3/C=C4/OCO/C4=C/C3=CC=C21
2008073993_3_chem,real/JPO/2008073993_3_chem.png,CCC(O)CC(O)CC(C)O
2008201917_19_chem,real/JPO/2008201917_19_chem.png,CC(=O)P(C)(=O)C(C)=O
2008175813_5_chem,real/JPO/2008175813_5_chem.png,O.O=C(CCCCC1CCSS1)NC1=CC=CC(NCC(O)C(O)C(CCO)OC2OC(CO)C(O)C(O)C2O)=C1
2008222714_2_chem,real/JPO/2008222714_2_chem.png,N=C(N)NC(=O)C1=C(C2CC2)N(/C2=C/C=N\C3=C2C=CC=C3)N=C1
2008189621_29_chem,real/JPO/2008189621_29_chem.png,C=CCOC(=O)C1(C)CCC2(C)OC2C1
2008116677_14_chem,real/JPO/2008116677_14_chem.png,CC1=CC(C(C2=CC(C(C3=C(C)C(C)=C(O)C(C)=C3)C3=C(C)C(C)=C(O)C(C)=C3)=CC(C(C3=C(C)C(C)=C(O)C(C)=C3)C3=C(C)C(C)=C(O)C(C)=C3)=C2)C2=C(C)C(C)=C(O)C(C)=C2)=C(C)C(C)=C1O
2008231255_9_chem,real/JPO/2008231255_9_chem.png,CCC(C)C(C)CC
2008230984_6_chem,real/JPO/2008230984_6_chem.png,CCC(C)C1=CC(C2(C3=CC(C(C)CC)=C(O)C=C3)CCC(C(C)(C)C3CCC(C4=CC=C(O)C(C(C)CC)=C4)(C4=CC(C(C)CC)=C(O)C=C4)CC3)CC2)=CC=C1O
2008189659_419_chem,real/JPO/2008189659_419_chem.png,CN(C)CCSC1=CN=C(N)S1
2008304699_5_chem,real/JPO/2008304699_5_chem.png,C=CC(=O)OCCCC1=CC=C(N(C2=CC=C(CCCOC(=O)C=C)C=C2)C2=CC=C(C)C(C)=C2)C=C1
2008266359_30_chem,real/JPO/2008266359_30_chem.png,O=P1(C2=CC(O)=CC=C2O)OC2=CC=CC=C2C2=CC=CC=C21
2008074877_79_chem,real/JPO/2008074877_79_chem.png,FC(F)(F)C1=C(C2=CCNCC2)C=CC=C1
2008160065_12_chem,real/JPO/2008160065_12_chem.png,CC1=CC=C(S(C)(=O)=O)C=C1
2008001635_153_chem,real/JPO/2008001635_153_chem.png,CCC(OCCCO)C1=CC=C(Br)C=C1
2008094847_337_chem,real/JPO/2008094847_337_chem.png,NC1=CC=C(C2=CC=CS2)C=C1NC(=O)C1=CC=C(F)C=C1
2008138011_337_chem,real/JPO/2008138011_337_chem.png,COC(=O)C(=O)NC1=CC=C(Br)C=N1
2008163045_138_chem,real/JPO/2008163045_138_chem.png,CCONC(=N)N
2008246832_44_chem,real/JPO/2008246832_44_chem.png,CSC1=CC=C(C(=O)C(C)(C)N2CCOCC2)C=C1
2008238710_3_chem,real/JPO/2008238710_3_chem.png,CC1=CC(C)=C(C(=O)P(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1
2008088172_19_chem,real/JPO/2008088172_19_chem.png,CCCC1=NC(C(C)(C)O)=C(C(=O)O)N1CC1=CC=C(C2=CC=CC=C2C2=NN(P)N=N2)C=C1
2008007718_10_chem,real/JPO/2008007718_10_chem.png,O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
2008074874_70_chem,real/JPO/2008074874_70_chem.png,CCCN1CCOC(C2=C3/C=C\NC3=CC=C2)C1
2008189778_9_chem,real/JPO/2008189778_9_chem.png,CCC(C)(C)COC(=O)C1=CC=C(C(=O)OC)C=C1
2008016073_7_chem,real/JPO/2008016073_7_chem.png,C=CC(=C)OCC(C)(C)COC(=O)C=C
2008255018_22_chem,real/JPO/2008255018_22_chem.png,CC(C)C1(C2(C(=O)NC3=C\N=C4\SC=C\C4=C\3)CCCCC2)OCCO1
2008226990_5_chem,real/JPO/2008226990_5_chem.png,CC1CCC2OC2C1
2008135384_37_chem,real/JPO/2008135384_37_chem.png,O=C1CC2C(C(=O)O1)C1C(=O)OC(=O)C21
2008176218_24_chem,real/JPO/2008176218_24_chem.png,CCN(C(=S)SC(C)(C)C#N)N(C)C(=O)CF
2008106016_131_chem,real/JPO/2008106016_131_chem.png,CCCCCC
2008143905_328_chem,real/JPO/2008143905_328_chem.png,COC(=O)C(=O)NC1=CC=C(Cl)C(C)=C1
2008138011_86_chem,real/JPO/2008138011_86_chem.png,CN1CCC2=C(C1)SC=N2
2008063341_35_chem,real/JPO/2008063341_35_chem.png,CP(=O)(O)O
2008266294_44_chem,real/JPO/2008266294_44_chem.png,CC(=O)NC1=CC(COC2=C(C(=O)O)SC=C2)=CC=N1
2008001854_24_chem,real/JPO/2008001854_24_chem.png,CCOP(=O)(CC1=C2C=CC=CC2=CC2=C1C=CC=C2)OCC
2008129452_8_chem,real/JPO/2008129452_8_chem.png,CC1=CC(C2=CC=CC=C2)=C2/C=C\C3=C(N=C(C)C=C3C3=CC=CC=C3)C2=N1
2008224970_83_chem,real/JPO/2008224970_83_chem.png,CCC1(COS(C)(=O)=O)COC1
2008146044_10_chem,real/JPO/2008146044_10_chem.png,CC(=O)O/N=C/C1=CC2=C(C=C1)SC1=CC=CC=C1C2=O
2008239616_810_chem,real/JPO/2008239616_810_chem.png,COC1=C(SCCC2CCN(/C3=N/C4=C(C=C(Cl)C=C4)S3)CC2)C=CC(C(C)CC(=O)O)=C1
2008266172_6_chem,real/JPO/2008266172_6_chem.png,CCC(OC)OC
2008294184_12_chem,real/JPO/2008294184_12_chem.png,C1=CC=C(N(C2=CC=CC=C2)/C2=C3\C=CC=C\C3=C(/N(C3=CC=CC=C3)C3=CC=CC=C3)C3=CC=CC=C32)C=C1
2008156347_5_chem,real/JPO/2008156347_5_chem.png,CN1C(=O)C2=C(C=CC=C2)C1=O
2008134392_9_chem,real/JPO/2008134392_9_chem.png,O=C(OCC1=CC=CC=C1)/C1=C(\C2=CC=CC=C2)C(=O)C2=C(C=CC=C2)C1=O
2008088167_303_chem,real/JPO/2008088167_303_chem.png,C=CC(=O)OCC(COCCCCOC(=O)C(=C)C)OC(=O)C1=CC=CC=C1C(=O)OCC(O)COC1=CC=C(C(C)(C)C2=CC=C(OCC3CO3)C=C2)C=C1
2008129178_12_chem,real/JPO/2008129178_12_chem.png,CC1=CC(C2(C3=CC(C)=C(O)C=C3)CCC(C(C)(C)C3CCC(C4=CC=C(O)C(C)=C4)(C4=CC(C)=C(O)C=C4)CC3)CC2)=CC=C1O
2008152170_10_chem,real/JPO/2008152170_10_chem.png,CC1CC2OC2CC1COC(=O)C1CC2OC2CC1C
2008107683_7_chem,real/JPO/2008107683_7_chem.png,CCN1C2=C(C=C(C(=O)C3=CC=CC=C3C)C=C2)C2=C1C=CC(C(=O)C(=NOC(C)=O)C(=O)C1=C3C=CC=CC3=CC=C1)=C2
2008266327_30_chem,real/JPO/2008266327_30_chem.png,NC(=O)C(CC1CCCCC1)NC(=O)NC1=CC(NC(=O)CCCC2=CC=CC=C2)=C(N2CCCN(C(=O)C3CCNCC3)CC2)C=C1
2008266294_215_chem,real/JPO/2008266294_215_chem.png,ClC1=CC=C(NC2=NN=C(C3=C(SCC4=CC=NC=C4)C=CS3)S2)C=C1
2008266360_8_chem,real/JPO/2008266360_8_chem.png,O=[PH](O)C1=CC=CC=C1
2008163194_8_chem,real/JPO/2008163194_8_chem.png,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
2008231088_95_chem,real/JPO/2008231088_95_chem.png,O=C(/C=C/C1=CSC(/C=C2\OC3=C/C=C/C=C\3NC2=O)=C1)NCC1=CN=C(Cl)C=C1
2008031068_45_chem,real/JPO/2008031068_45_chem.png,C1=CC=C(C2=CC(C3=CC=CC(C4=CC(C5=CC=CC=C5)=NC(C5=CC=CC=C5)=C4)=C3)=CC(C3=CC=CC=C3)=N2)C=C1
2008133421_99_chem,real/JPO/2008133421_99_chem.png,COC1=CC(/N=N/C2=CC=C(C(=O)NC3=C(OC)C=C(/N=N/C4=CC=C(S(=O)(=O)O)C=C4)C=C3)C=C2)=CC=C1O
2008087309_5_chem,real/JPO/2008087309_5_chem.png,CCC1(C)OCC(CSC2=C(O)C(C3C(=O)C4=CC=CC=C4C3=O)=NC3=CC=CC=C32)O1
2008077101_56_chem,real/JPO/2008077101_56_chem.png,COC1=CC=C(/C(C#N)=N/OS(=O)(=O)C2=CC=C(C)C=C2)C=C1
2008089871_86_chem,real/JPO/2008089871_86_chem.png,CCCCCCCCS(=O)(=O)NS(=O)(=O)C1=CC=C(N)C=C1
2008291018_491_chem,real/JPO/2008291018_491_chem.png,CCOC(=O)CC1CCN(C(=O)CC2OC(/C3=C/C=C\C4=C3CCC=C4)C3=CC(Cl)=CC=C3N3C=CC=C23)CC1
2008112976_11_chem,real/JPO/2008112976_11_chem.png,C1=CC=C2C=C(/C3=C4\C=CC=C\C4=C(C4=C\C=C5\C=CC=C/C5=C/4)\C4=CC=CC=C43)C=CC2=C1
2008158469_93_chem,real/JPO/2008158469_93_chem.png,CC1=CC=C(N(C2=CC=C(C)C=C2)C2=CC=C(C3=CC=C(N(C4=CC=C(O)C=C4)C4=CC=C(O)C=C4)C=C3)C=C2)C=C1
2008239616_627_chem,real/JPO/2008239616_627_chem.png,O=C(O)CC1=CC=CC(SCC2CCN(C3=NC4=CC=C(Cl)C=C4S3)CC2)=C1
2008250228_19_chem,real/JPO/2008250228_19_chem.png,O=S1(=O)CCCN1CCO
2008214303_12_chem,real/JPO/2008214303_12_chem.png,CC1=C2/C=C3\C=C(C(=O)C4=CC=C(/C=C\C(=C1)O2)O4)/C1=C/C2=CC=C(/C=C\C4=CC(C)=C(O4)C(=O)/C3=C/1)O2
2008233745_13_chem,real/JPO/2008233745_13_chem.png,CCC1=C(N(C2=CC=C(/C=C/C3=CC=C(C)C=C3)C=C2)C2=CC=C(/C=C/C3=CC=C(C)C=C3)C=C2)C(C)=CC=C1
2008115166_155_chem,real/JPO/2008115166_155_chem.png,CC1=C(C(C2=C(F)C=CC(F)=C2F)S(=O)(=O)C2=CC=C(OC(F)(F)F)C=C2)C=NC(C(=O)NCO)=C1
2008250314_42_chem,real/JPO/2008250314_42_chem.png,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)O
2008189924_7_chem,real/JPO/2008189924_7_chem.png,C#CC1=CC=CC(CC)=C1N
